QUERY_TERM	PMID	JOURNAL_TITLE	YEAR	PMCID	DOI	PMC_CITATION_COUNT	INDRA_STATEMENT_COUNT	MESH_TERMS
tmco1	30929916	Biochem. Biophys. Res. Commun.	2019		10.1016/j.bbrc.2019.03.115	0	6	Humans|Diacylglycerol O-Acyltransferase|Endoplasmic Reticulum Stress|Mitochondria|Endoplasmic Reticulum|Calcium Channels|Signal Transduction|Lipid Metabolism|Protein Biosynthesis
tmco1	30901387	Invest. Ophthalmol. Vis. Sci.	2019		10.1167/iovs.18-25922	2	0	Humans|Polymorphism, Genetic|Glaucoma, Open-Angle|Genetic Predisposition to Disease|Case-Control Studies|Odds Ratio
tmco1	30862618	Br J Ophthalmol	2019	PMC6817700	10.1136/bjophthalmol-2018-313086	1	0	Humans|Polymorphism, Single Nucleotide|Tongue Diseases
tmco1	30617110	J. Cell. Sci.	2019	PMC6382017	10.1242/jcs.223883	1	1	Humans|glycylphenylalanine 2-naphthylamide|Dipeptides|Lysosomes|Cathepsin C|Intracellular Membranes|Calcium|Hydrogen-Ion Concentration
tmco1	30556256	Am. J. Med. Genet. A	2018		10.1002/ajmg.a.60678	0	0	Male|Humans|Female|Cerebrofaciothoracic Dysplasia|Intellectual Disability|Abnormalities, Multiple|Dysostoses|Phenotype|Musculoskeletal Abnormalities|Tooth Abnormalities|Homozygote|Databases, Genetic|Spinal Diseases|Thoracic Diseases|Syndrome
tmco1	30405695	Front Genet	2018	PMC6208000	10.3389/fgene.2018.00488	1	0	Middle Aged|Male|Humans|Female|Glaucoma, Open-Angle|Visual Fields|Intraocular Pressure|Polymorphism, Single Nucleotide|Asian Continental Ancestry Group
photosynthesis	32645407	Biochim Biophys Acta Bioenerg	2020		10.1016/j.bbabio.2020.148254	0	0	Photosynthesis|Electron Transport Complex I|Oxygen|Chloroplasts|Cyanobacteria|Photosystem I Protein Complex|NADH Dehydrogenase|Electron Transport|NADPH Dehydrogenase|Protein Subunits
photosynthesis	32645210	New Phytol.	2020		10.1111/nph.16797	0	0	Plant Leaves|Phenotype|Magnoliopsida|Photosynthesis|Plants|Poaceae|Plant Roots|Ecosystem|Water|Adaptation, Physiological|Lilium
photosynthesis	32643169	Plant Cell Environ.	2020		10.1111/pce.13838	0	0	Trees|Droughts|Carbon|Forests|Tropical Climate|Photosynthesis|Ecosystem|Water|Plant Leaves
photosynthesis	32641755	Sci Rep	2020		10.1038/s41598-020-68052-9	0	0	Climate Change|Atmosphere|Carbon Dioxide
photosynthesis	32641472	Plant Physiol.	2020		10.1104/pp.20.00306	0	0	Zea mays|chlorophyll b|Chlorophyll|Poaceae|Genes, Plant|Plant Proteins|magnesium chelatase|Lyases|Alleles|Phenotype|Inflorescence
photosynthesis	32641089	BMC Genomics	2020		10.1186/s12864-020-06795-5	0	0	Transcriptome|Fruit|Vitis|Anthocyanins|Plant Roots
photosynthesis	32640989	BMC Plant Biol.	2020		10.1186/s12870-020-02533-x	0	0	Magnoliopsida|Saxifragaceae|Photosynthesis|Phylogeny|Genome, Plastid|Plastids|Chloroplasts|Genes, Plant|Evolution, Molecular|Plants|Saxifragales
photosynthesis	32639979	PLoS ONE	2020		10.1371/journal.pone.0235845	0	0	Droughts|Photosynthesis|Saccharum|Genotype|Phenotype|Chloroplasts|Stress, Physiological|Gene Expression Regulation, Plant|Edible Grain|Plant Proteins|Biomass|Water|Sugars|Proline|Soil|China
photosynthesis	32638297	Plant Mol. Biol.	2020		10.1007/s11103-020-01030-x	0	0	Eucalyptus|Basidiomycota|Genotype|Gene Expression Profiling|Disease Resistance|Plant Diseases|Transcriptome|Myrtus|Skin Diseases|Plant Leaves|Biochemical Phenomena|Salicylic Acid|Brazil
photosynthesis	32636267	Proc. Natl. Acad. Sci. U.S.A.	2020		10.1073/pnas.2007990117	0	0	Ribulose-Bisphosphate Carboxylase|Organelles|3'-(1-butylphosphoryl)adenosine|Synechococcus|Carbon Cycle|Photosynthesis|Bacterial Proteins|Oxygenases|Protein Subunits|Carbon Dioxide|Complement Factor B
ANXA3	32569086	Pain	2020		10.1097/j.pain.0000000000001962	0	0	Mice|Male|Animals|Down-Regulation|Annexin A3|Hypoxia-Inducible Factor 1|Microglia|Vascular Endothelial Growth Factor A|Annexins|Signal Transduction|Carcinogenesis|Up-Regulation|Bone Neoplasms|Osteosarcoma|Cancer Pain|Cell Line, Tumor|Cell Proliferation|Musculoskeletal Pain|Spinal Cord|Transcriptional Activation
ANXA3	32463333	Am. J. Physiol. Gastrointest. Liver Physiol.	2020		10.1152/ajpgi.00322.2019	0	0	Mice|Animals|Humans|Female|Mice, Nude|Proto-Oncogene Proteins c-akt|Phosphatidylinositol 3-Kinases|Pancreatic Neoplasms|Signal Transduction|Disease Progression|MicroRNAs|Epithelial-Mesenchymal Transition|Down-Regulation|Neoplasm Invasiveness|Cell Movement|Cell Proliferation|Gene Expression Regulation, Neoplastic|Up-Regulation|Cell Line, Tumor|CDH1 protein, human|Cadherins|Lymphatic Metastasis
ANXA3	32380186	Brain Res. Bull.	2020		10.1016/j.brainresbull.2020.04.021	0	0	Rats|Animals|Mice|Proto-Oncogene Proteins c-akt|Phosphatidylinositol 3-Kinases|Reperfusion Injury|Signal Transduction|Infarction, Middle Cerebral Artery|Neuroprotective Agents|Brain Ischemia|Apoptosis|Stroke|Cell Survival|Glucose|Up-Regulation|MicroRNAs|Rats, Sprague-Dawley
ANXA3	32329851	Eur Rev Med Pharmacol Sci	2020		10.26355/eurrev_202004_20838	0	0	Humans|Oxaliplatin|Lung Neoplasms|Antineoplastic Agents|Drug Resistance, Neoplasm|Organoplatinum Compounds|Cell Line, Tumor|Apoptosis|Cell Proliferation|Gene Expression Regulation, Neoplastic|Biochemical Phenomena
ANXA3	32151258	BMC Med Genomics	2020	PMC7063742	10.1186/s12920-020-0698-x	0	0	Humans|Male|Female|Child|RNA, Long Noncoding|RNA, Messenger|Sepsis|Gene Expression Profiling|Oligonucleotide Array Sequence Analysis|Gene Regulatory Networks|Gene Expression Regulation, Neoplastic
ANXA3	32145147	J. Thromb. Haemost.	2020		10.1111/jth.14789	0	0	Humans|Factor XII|Annexin A4|Sulfoglycosphingolipids|Factor XIIa|Blood Coagulation|Plasma|Serine Proteases|Serine Endopeptidases
ANXA3	32043676	FASEB J.	2020		10.1096/fj.201901693RR	0	0	Mice|Animals|Agrin|Signal Transduction|Neuromuscular Junction|Receptors, Cholinergic|Phosphorylation|Muscle Fibers, Skeletal|Receptor Protein-Tyrosine Kinases|Receptor Aggregation|Muscle Proteins|Muscle, Skeletal|Protein-Tyrosine Kinases|Motor Neurons|Biological Phenomena|Cells, Cultured|Cell Line|Dok-7 protein, mouse
ANXA3	32034658	Endocr. Pathol.	2020		10.1007/s12022-020-09607-4	1	0	Adult|Middle Aged|Humans|Female|Thyroid Cancer, Papillary|Germ-Line Mutation|Neoplasm Recurrence, Local|Thyroid Neoplasms|Carcinoma, Papillary|Whole Exome Sequencing|Carcinoma|Pedigree|Genetic Predisposition to Disease|Brazil|FKBP10 protein, human|Tacrolimus Binding Proteins
ANXA3	32020697	Dev. Dyn.	2020		10.1002/dvdy.154	0	0	Mice|Animals|Annexin A3|Annexins|Cell Movement|Cell Proliferation|Endothelial Cells|Xenopus laevis|Arteries|Retina
ANXA3	32010572	Transl Lung Cancer Res	2020	PMC6976364	10.21037/tlcr.2019.11.30	0	0	Male|Humans|Small Cell Lung Carcinoma|Lymphatic Metastasis|Lung Neoplasms|Carcinoma, Small Cell|Neuroendocrine Tumors|Carcinoid Tumor|Neurosecretory Systems|Lymph Nodes
CELSR2	32387340	Toxicol. Appl. Pharmacol.	2020		10.1016/j.taap.2020.115030	0	0	Animals|Humans|Female|MCF-7 Cells|HEK293 Cells|Molecular Docking Simulation|Plastics|1,1-bis(4-hydroxyphenyl)cyclohexane|Benzhydryl Compounds|Receptors, Estrogen|bisphenol B|bisphenol A|Phenols|Gene Expression|Estrogens|Endocrine Disruptors|Estradiol|Corticosterone|Estrogen Receptor alpha|Biochemical Phenomena|Cell Proliferation
CELSR2	32293343	BMC Cancer	2020	PMC7161135	10.1186/s12885-020-06813-5	0	0	Humans|Carcinoma, Hepatocellular|Liver Neoplasms|Prognosis|CELSR2 protein, human|Cadherins|Biomarkers, Tumor|Gene Expression Regulation, Neoplastic
CELSR2	32251684	Toxicol. Appl. Pharmacol.	2020		10.1016/j.taap.2020.114995	0	0	Humans|Female|picene|Plastics|HEK293 Cells|Molecular Docking Simulation|Chrysenes|pyrene|Pyrenes|Gene Expression|Receptors, Estrogen|Signal Transduction|Polycyclic Aromatic Hydrocarbons|Gene Expression Regulation|MCF-7 Cells|CYP1A1 protein, human|Cytochrome P-450 CYP1A1|Estrogen Receptor alpha|Receptors, Progesterone|Biochemical Phenomena
CELSR2	32096754	Endocr Metab Immune Disord Drug Targets	2020		10.2174/1871530320666200225094756	0	0	Mice|Animals|Male|shenqi|Diabetes Mellitus, Type 2|Drugs, Chinese Herbal|Muscle, Skeletal|Hypoglycemic Agents|Diabetes Mellitus, Experimental|Blood Glucose
CELSR2	31969989	NPJ Genom Med	2020	PMC6965183	10.1038/s41525-019-0109-4	1	0	Humans|Male|Female|Middle Aged|Genome-Wide Association Study|Pharmacogenetics|Cholesterol, LDL|Hydroxymethylglutaryl-CoA Reductase Inhibitors|Polymorphism, Single Nucleotide|Pharmacogenomic Testing|Diagnostic Tests, Routine|Phenotype|Cohort Studies|Molecular Epidemiology|Genetic Research
CELSR2	31787999	Front Genet	2019	PMC6854026	10.3389/fgene.2019.00909	1	0	Female|Humans|Mutation|Endometrial Neoplasms|Genital Neoplasms, Female
CELSR2	31664505	Acta Neuropathol.	2019	PMC7243727	10.1007/s00401-019-02086-w	0	1	Humans|Mice|Male|Animals|ATM protein, human|Ataxia Telangiectasia Mutated Proteins|Neurofibroma|Neurofibromatosis 1|NFIB protein, human|NFI Transcription Factors|Neurofibroma, Plexiform|Neurofibromin 1|Mutation, Missense|Neurofibromatoses|Mutation|Schwann Cells|Homozygote|Genes, Modifier|Heterozygote|Whole Exome Sequencing|Celsr2 protein, mouse|Cadherins
CELSR2	31249592	Front Genet	2019	PMC6584752	10.3389/fgene.2019.00540	0	5	Pregnancy|Animals|Infant, Newborn|Humans|Female|Circadian Clocks|Lipid Metabolism|Polymorphism, Genetic|Circadian Rhythm|Reproduction
CELSR2	30911093	J. Hum. Genet.	2019		10.1038/s10038-019-0591-7	2	0	Humans|Genome-Wide Association Study|Asian Continental Ancestry Group|Lipids|Quantitative Trait Loci|Phenotype|Triglycerides|Genes, Regulator|Polymorphism, Single Nucleotide|Cholesterol, HDL|Genotype|European Continental Ancestry Group|DNA Methylation|Genetic Variation|Lipid Metabolism|Gene Expression Regulation|BUD13 homolog protein, human|RNA-Binding Proteins|REEP3 protein, human
CELSR2	30740535	Wellcome Open Res	2019	PMC6348437	10.12688/wellcomeopenres.14788.2	3	1	
CAMTA1	32526881	Genes (Basel)	2020		10.3390/genes11060634	0	0	Signal Transduction
CAMTA1	32486531	Zhonghua Bing Li Xue Za Zhi	2020		10.3760/cma.j.cn112151-20200225-00131	0	0	
CAMTA1	32385877	Periodontol. 2000	2020	PMC7319430	10.1111/prd.12297	1	0	Genome-Wide Association Study|Periodontal Diseases|Inflammation|Periodontitis|Gingivitis|Dysbiosis|Genes, Regulator|Cardiovascular Diseases|Comorbidity|Vesicle-Associated Membrane Protein 3|Risk Factors|Microbiota|Atherosclerosis|Case-Control Studies
CAMTA1	32271190	Am. J. Surg. Pathol.	2020		10.1097/PAS.0000000000001487	0	0	Adult|Humans|Child|Male|Middle Aged|Young Adult|Female|Vascular Neoplasms|Neoplasms, Vascular Tissue|Hemangioendothelioma, Epithelioid|Hemangiosarcoma|Hemangioendothelioma|Hemangioma|Bone Neoplasms|Sarcoma|Bone and Bones|Prognosis|Diagnosis, Differential
CAMTA1	32192385	Int. J. Surg. Pathol.	2020		10.1177/1066896920912485	0	0	Child|Humans|Male|Child, Preschool|Fasciitis|Tomography, X-Ray Computed|Fibroma|Diagnosis, Differential|Sarcoma|Fascia|Soft Tissue Neoplasms|Ligaments|Head|Confusion|Radiology|Neoplasms, Fibrous Tissue
CAMTA1	32170768	Genes Chromosomes Cancer	2020		10.1002/gcc.22839	0	0	Child|Adult|Middle Aged|Humans|Male|Female|Aged|Young Adult|Hemangioendothelioma, Epithelioid|Gene Fusion|WWTR1 protein, human|Intracellular Signaling Peptides and Proteins|Sarcoma|Neoplasms, Vascular Tissue|Transcription Factors|Base Sequence|Trans-Activators|Calcium-Binding Proteins|Oncogene Proteins, Fusion|In Situ Hybridization, Fluorescence|Heart|Biomarkers, Tumor|Sequence Analysis, RNA|ACTL6A protein, human|Actins|Chromosomal Proteins, Non-Histone
CAMTA1	32157189	Eur. J. Hum. Genet.	2020	PMC7253440	10.1038/s41431-020-0600-5	0	0	Infant|Male|Humans|Female|Spastic Ataxia|Intellectual Disability|Ataxia|Muscle Spasticity|Syndrome|Transcription Factors|Phenotype|Frameshift Mutation|Spinocerebellar Ataxias|Optic Atrophy|Codon, Nonsense|Mutation, Missense|DNA Copy Number Variations|Mutation|CAMTA1 protein, human|Calcium-Binding Proteins|Trans-Activators
CAMTA1	32151991	Ann Diagn Pathol	2020		10.1016/j.anndiagpath.2020.151487	0	0	Adult|Child|Middle Aged|Humans|Hemangioendothelioma, Epithelioid|Neoplasms, Vascular Tissue|Sarcoma|Basic Helix-Loop-Helix Leucine Zipper Transcription Factors|Trans-Activators|Transcription Factors|Oncogene Proteins, Fusion|Intracellular Signaling Peptides and Proteins|Translocation, Genetic|Calcium-Binding Proteins|In Situ Hybridization, Fluorescence|Biomarkers, Tumor|Bone and Bones|TFE3 protein, human
CAMTA1	32110201	Case Rep Gastroenterol	2020	PMC7036556	10.1159/000505513	0	0	Humans|Male|Adult|Hemangioendothelioma, Epithelioid|Hemangiosarcoma|Diagnosis, Differential|Neoplasm Recurrence, Local|Liver Neoplasms|Hepatectomy|Biopsy|Biomarkers, Tumor|Trans-Activators|Liver|Transcription Factors|Calcium-Binding Proteins|F8 protein, human|Factor VIII
CAMTA1	31957018	Epilepsia	2020		10.1111/epi.16427	0	0	Child|Humans|Adolescent|Female|Exome|Whole Exome Sequencing|Epilepsy|Cohort Studies|Genetic Testing|Phenotype|Mutation
phex	32623954	J. Dent. Res.	2020		10.1177/0022034520935372	0	0	Mice|Humans|Animals|Osteogenesis|TYRP1 protein, human|Membrane Glycoproteins|Transcription Factors|Signal Transduction|Protein-Serine-Threonine Kinases|Cell Cycle Proteins|Adaptor Proteins, Signal Transducing|Phosphoproteins|Nuclear Proteins|Intracellular Signaling Peptides and Proteins|Cell Differentiation|Cell Proliferation|Morphogenesis|IgA receptor|Apoptosis|Homeostasis|Palate
phex	32619592	J. Struct. Biol.	2020		10.1016/j.jsb.2020.107556	0	0	Animals|Humans|Male|Female|Middle Aged|Adult|Familial Hypophosphatemic Rickets|PHEX Phosphate Regulating Neutral Endopeptidase|Bone and Bones|fibroblast growth factor 23|Fibroblast Growth Factors|Osteomalacia|Calcification, Physiologic|Genetic Diseases, X-Linked|Osteopontin|Phosphates|Bone Density|Mutation|Haversian System|Disease Models, Animal|Bone Matrix
phex	32582030	Front Endocrinol (Lausanne)	2020	PMC7296046	10.3389/fendo.2020.00355	0	0	
phex	32560106	Genes (Basel)	2020		10.3390/genes11060656	0	0	Saccharomyces cerevisiae|Cell Survival|Yeast, Dried|Cytosol|Acids|Fermentation|sulfuric acid|Sulfuric Acids|Ethanol|Biofuels|Biomass|Hydrogen-Ion Concentration
phex	32530517	J. Orthop. Res.	2020		10.1002/jor.24775	0	0	Humans|Rats|Animals|Female|Stress, Mechanical|Rats, Wistar|Vitamin D Deficiency|Estrogens|Vitamin D|Bone and Bones|Ovariectomy|Bone Density|Gene Expression Regulation|Calcitriol|Body Weight
phex	32524187	Bundesgesundheitsblatt Gesundheitsforschung Gesundheitsschutz	2020		10.1007/s00103-020-03171-2	0	0	Child|Humans|Adolescent|Female|Adult|Hypophosphatemia|Familial Hypophosphatemic Rickets|PHEX Phosphate Regulating Neutral Endopeptidase|Phosphorus Metabolism Disorders|fibroblast growth factor 23|Fibroblast Growth Factors|Osteomalacia|Rickets, Hypophosphatemic|Phosphates|Genetic Diseases, X-Linked|Mutation|Homeostasis
phex	32511895	Mol Genet Genomic Med	2020		10.1002/mgg3.1262	0	0	Humans|Familial Hypophosphatemic Rickets|PHEX Phosphate Regulating Neutral Endopeptidase|Mutation|Asian Continental Ancestry Group|Genetic Diseases, X-Linked|Proteins|Pedigree|Rickets, Hypophosphatemic|PHEX protein, human
phex	32501585	J. Bone Miner. Res.	2020		10.1002/jbmr.4101	0	0	Mice|Animals|Familial Hypophosphatemic Rickets|Osteopontin|PHEX Phosphate Regulating Neutral Endopeptidase|Hypophosphatemia|Phosphorus Metabolism Disorders|Osteocytes|Calcification, Physiologic|Bone and Bones|Calcinosis|Tooth|Fibroblast Growth Factors|Disease Models, Animal
phex	32454257	Bone	2020		10.1016/j.bone.2020.115447	0	0	Animals|Humans|Extracellular Matrix|Hypophosphatasia|Familial Hypophosphatemic Rickets|Extracellular Matrix Proteins|PHEX Phosphate Regulating Neutral Endopeptidase|Calcinosis|Calcification, Physiologic|diphosphoric acid|Diphosphates|Alkaline Phosphatase|calcium phosphate|Calcium Phosphates|Osteopontin|Osteomalacia|Bone and Bones|Biomineralization|Phosphates
phex	32415663	Indian J Pediatr	2020		10.1007/s12098-020-03335-7	0	0	Child|Humans|Female|Adolescent|Familial Hypophosphatemic Rickets|Rickets, Hypophosphatemic|PHEX Phosphate Regulating Neutral Endopeptidase|Mutation|fibroblast growth factor 23|Fibroblast Growth Factors|Genetic Diseases, X-Linked|Phosphates|burosumab|Antibodies, Monoclonal|Dwarfism|Calcitriol|India
SHOX	32633455	J Diabetes Investig	2020		10.1111/jdi.13350	0	0	Adult|Female|Male|Humans|Leri-Weil syndrome|Metabolic Syndrome|Diabetes Mellitus, Type 2|Madelung Deformity|Osteochondrodysplasias|Growth Disorders|Short Stature Homeobox Protein|Dwarfism|Homeodomain Proteins|Mutation|Genes, cdc|SHOX protein, human
SHOX	32622737	J Pediatr Urol	2020		10.1016/j.jpurol.2019.11.001	0	0	Pregnancy|Infant|Female|Infant, Newborn|Humans|Male|Parturition|Genes, sry|Virilism|Gene Dosage|Sex Chromosome Aberrations|Neonatal Screening|Karyotyping|R-SNARE Proteins|Real-Time Polymerase Chain Reaction|Urogenital System|VAMP7 protein, human|SHOX protein, human|Short Stature Homeobox Protein
SHOX	32618131	Am. J. Med. Genet. A	2020		10.1002/ajmg.a.61738	0	0	Child|Infant, Newborn|Humans|Male|Klinefelter Syndrome|Fetal Growth Retardation|Infant, Small for Gestational Age|Sex Chromosome Aberrations|Chromosomes, Human, X|Men|Aneuploidy|Cohort Studies|Incidence|Growth Hormone|SHOX protein, human|Short Stature Homeobox Protein
SHOX	32518174	J. Med. Genet.	2020		10.1136/jmedgenet-2020-106842	0	0	Humans|Female|DNA Copy Number Variations|Phenotype|Oligonucleotide Array Sequence Analysis|Clubfoot|Gene Expression Regulation
SHOX	32504378	Endocrine	2020		10.1007/s12020-020-02362-w	0	0	Child|Humans|Male|Growth Plate|Genome-Wide Association Study|Dwarfism|Growth Disorders|Human Growth Hormone|Insulin-Like Growth Factor I|Chondrogenesis|Mutation
SHOX	32423256	Genet Test Mol Biomarkers	2020		10.1089/gtmb.2019.0226	0	0	
SHOX	32344414	Horm Res Paediatr	2020		10.1159/000507215	0	0	Humans|Haploinsufficiency|Genes, Homeobox|Short Stature Homeobox Protein|Madelung Deformity|Growth Disorders|Genes, cdc|Osteochondrodysplasias|Regulatory Sequences, Nucleic Acid|Homeodomain Proteins|Genetic Testing|Dwarfism|Gene Deletion|Fetal Diseases|SHOX protein, human
SHOX	32296097	Sci Rep	2020	PMC7160148	10.1038/s41598-020-63516-4	0	0	Pregnancy|Cattle|Female|Animals|Horses|Genome-Wide Association Study|Sexual Maturation|Reproduction|Breeding|Phenotype|Fertility|Adaptation, Physiological|Genotype|Body Weight|Polymorphism, Single Nucleotide|Genomics|Research Design
SHOX	32295321	J Clin Res Pediatr Endocrinol	2020		10.4274/jcrpe.galenos.2020.2020.0001	0	0	
SHOX	32032347	Med. Sci. Monit.	2020	PMC7020756	10.12659/MSM.921233	0	0	Humans|Osteosarcoma|Apoptosis|Cell Proliferation|Cell Cycle|Bone Neoplasms|Genes, cdc|Cell Line, Tumor|Cell Survival|Flow Cytometry|RNA, Messenger|SHOX protein, human|Short Stature Homeobox Protein
GXYLT1	32446776	Neurosci. Lett.	2020		10.1016/j.neulet.2020.135074	0	0	Animals|Mice|Parkinson Disease|Transcriptome|Neurodegenerative Diseases|Phosphatidylinositol 3-Kinases|Gene Expression Profiling|Leucine-Rich Repeat Serine-Threonine Protein Kinase-2|Genes, Regulator|Brain|Corpus Striatum|Protein-Serine-Threonine Kinases|Gene Expression Regulation|Hippocampus|Signal Transduction|Cerebellum|GNAI3 protein, human|GTP-Binding Protein alpha Subunits, Gi-Go|Neostriatum|MTOR protein, human
GXYLT1	32423029	Cells	2020	PMC7291291	10.3390/cells9051220	0	0	Humans
GXYLT1	31397435	Mol. Biol. (Mosk.)	2019		10.1134/S0026898419040141	0	0	Humans|Paraganglioma, Extra-Adrenal|Mutation|Paraganglioma|Head and Neck Neoplasms|Whole Exome Sequencing|Exome|Neuroendocrine Tumors|Cardiovascular Abnormalities|Disease Progression|Mutation Rate|ACOT2 protein, human|Thiolester Hydrolases|HRNR protein, human|Calcium-Binding Proteins|Intermediate Filament Proteins
GXYLT1	30448225	EBioMedicine	2018	PMC6306349	10.1016/j.ebiom.2018.11.008	4	0	Male|Humans|Female|Scimitar Syndrome|Heart Defects, Congenital|Pulmonary Veins|High-Throughput Nucleotide Sequencing|Genomics
GXYLT1	30344988	Hematol Rep	2018	PMC6176398	10.4081/hr.2018.7576	1	13	Humans|JAG1 protein, human|Jagged-1 Protein|Glycosyltransferases|Receptors, Notch|Leukemia, Myeloid, Acute|Serrate-Jagged Proteins|Intercellular Signaling Peptides and Proteins|Membrane Proteins|Intracellular Signaling Peptides and Proteins|Calcium-Binding Proteins|Ligands|Signal Transduction|Glycosylation|Immunoblotting|Cell Line|MFNG protein, human|Hexosyltransferases
GXYLT1	23765671	Methods Mol. Biol.	2013		10.1007/978-1-62703-465-4_23	3	0	Humans|UDP xylose-protein xylosyltransferase|Glycosyltransferases|Pentosyltransferases|Glycosylation|Xylose|Epidermal Growth Factor|Glucosyltransferases|Glucose|Nucleotides|Research Design
GXYLT1	22872643	J. Biol. Chem.	2012	PMC3464504	10.1074/jbc.M112.401315	31	0	Humans|Mice|Animals|Glycosylation|Epidermal Growth Factor|Amino Acid Sequence|NOTCH2 protein, human|Receptor, Notch2|Xylose|UDP xylose-protein xylosyltransferase|Pentosyltransferases|Uridine Diphosphate Glucose|Receptors, Notch|Drosophila Proteins|Glucose|Glycosyltransferases|Consensus Sequence|Glucosyltransferases|Uridine Diphosphate Xylose
GXYLT1	22117070	J. Biol. Chem.	2011	PMC3268431	10.1074/jbc.M111.302406	22	1	Humans|Mice|Animals|Xylose|Epidermal Growth Factor|UDP xylose-protein xylosyltransferase|Pentosyltransferases|NOTCH2 protein, human|Receptor, Notch2|Receptors, Notch|Glucose|Drosophila|Drosophila Proteins|Glycosylation|Glycosyltransferases|Repetitive Sequences, Amino Acid|Cloning, Molecular|Signal Transduction|Glucosyltransferases|Uridine Diphosphate Xylose|Endoplasmic Reticulum
GXYLT1	19940119	J. Biol. Chem.	2009	PMC2804315	10.1074/jbc.C109.065409	35	0	Animals|Humans|UDP xylose-protein xylosyltransferase|Epidermal Growth Factor|Pentosyltransferases|Glycosyltransferases|Drosophila|Drosophila Proteins|Glycosylation|Receptors, Notch|Xylose|Uridine Diphosphate Xylose|Glucose|Signal Transduction|Immunotherapy, Adoptive|Glucosyltransferases|notch protein, Drosophila
CDHR1	32277948	Clin. Chim. Acta	2020		10.1016/j.cca.2020.04.006	0	0	Humans|Female|Codon, Nonsense|Retinitis Pigmentosa|Homozygote|Asian Continental Ancestry Group|Genes, Recessive|Pedigree|Frameshift Mutation|Retina|CDHR1 protein, human|Nerve Tissue Proteins|Cadherins
CDHR1	31387115	Invest. Ophthalmol. Vis. Sci.	2019		10.1167/iovs.18-26415	0	0	Humans|Male|Female|Silent Mutation|Exons|Reading Frames|Macula Lutea|Phenotype|Dystrophin|Muscular Dystrophy, Duchenne|Retinal Dystrophies|Sequence Deletion|Oligonucleotides, Antisense|Mutation|CDHR1 protein, human|Nerve Tissue Proteins|Cadherins
CDHR1	31136651	Invest. Ophthalmol. Vis. Sci.	2019	PMC6538366	10.1167/iovs.19-26993	1	2	Humans|Male|Female|Cone-Rod Dystrophies|Retinitis Pigmentosa|Eye|Genes, Recessive|Face|Pedigree|Phenotype|Mutation|PROM1 protein, human|AC133 Antigen
CDHR1	30992995	Hum Genome Var	2019	PMC6459921	10.1038/s41439-019-0048-8	0	0	Male|Humans|Cone-Rod Dystrophies|Japan|Retinitis Pigmentosa|Whole Exome Sequencing|Pedigree|Frameshift Mutation|Mutation|Phenotype|Asian Continental Ancestry Group
CDHR1	30160356	J. Cell. Mol. Med.	2018	PMC6201214	10.1111/jcmm.13841	8	1	Male|Humans|Female|Mice|Animals|Retinal Dystrophies|Homozygote|High-Throughput Nucleotide Sequencing|Codon, Nonsense|Asian Continental Ancestry Group|DNA Mutational Analysis|Genes, Recessive|Electroretinography|Mutation|Retina|Pedigree|Retinal Cone Photoreceptor Cells|Phenotype|Visual Fields|Visual Acuity|Tomography, Optical Coherence|CDHR1 protein, human|Nerve Tissue Proteins
CDHR1	29555955	Sci Rep	2018	PMC5859282	10.1038/s41598-018-22096-0	15	0	Adult|Male|Middle Aged|Humans|Female|Cone-Rod Dystrophies|phosphoinositide 5-phosphatase|Phosphoric Monoester Hydrolases|Retinitis Pigmentosa|Mutation|Genetic Association Studies|Phenotype|Retinal Dystrophies|High-Throughput Nucleotide Sequencing|Chromosome Structures|Genes, Regulator|Genes, cdc|Genetic Testing|Pedigree|Electroretinography|Tomography, Optical Coherence|NPHP1 protein, human|Membrane Proteins
CDHR1	29248581	Gene	2017	PMC6040674	10.1016/j.gene.2017.12.025	2	0	Humans|Male|Female|Bipolar Disorder|Exome|Whole Exome Sequencing|Genetic Predisposition to Disease|Genetic Linkage|Pedigree|Genome-Wide Association Study|Phenotype|Family Relations
CDHR1	29053642	Genes (Basel)	2017	PMC5664133	10.3390/genes8100283	4	0	Humans|Transcriptome|Retinal Diseases|Retina|Allelic Imbalance|Penetrance|Genetic Predisposition to Disease
CDHR1	28885867	Ophthalmic Genet.	2017		10.1080/13816810.2017.1363244	3	0	Male|Humans|Mutation|Retinal Dystrophies|Genes, Recessive|DNA Mutational Analysis|Phenotype|Electroretinography|Homozygote|Pedigree|Nerve Tissue Proteins|Cadherins|CDHR1 protein, human
CDHR1	28765526	Sci Rep	2017	PMC5539332	10.1038/s41598-017-07117-8	4	1	Adult|Humans|Male|Retinal Dystrophies|Retinitis Pigmentosa|Mutation|DNA Mutational Analysis|Homozygote|High-Throughput Nucleotide Sequencing|Cone-Rod Dystrophies|Pedigree|Eye Proteins|Alleles|Phenotype|Cone Dystrophy|CDHR1 protein, human|Nerve Tissue Proteins|Cadherins
MALAT1	32631421	J. Exp. Clin. Cancer Res.	2020	PMC7336474	10.1186/s13046-020-01627-6	0	0	Female|Humans|Metformin|Uterine Cervical Neoplasms|Phosphatidylinositol 3-Kinases|Proto-Oncogene Proteins c-akt|Cell Proliferation|RNA, Long Noncoding|Hypoglycemic Agents|MicroRNAs|Cell Line, Tumor|Apoptosis|Signal Transduction
